SystemTimeStamp,meanX,meanY,meanValidity,lX,lY,lV,lPupil,lPupilV,rX,rY,rV,rPupil,rPupilV,participant,dateBirth,sex,dateTest,language,list,trial,trialID,trialType,getter,phase,stimulus,locationTarget
6.069115e+11,0.4954571,0.5190602,1,0.4909001,0.5151389,1,3.544891,1,0.5000141,0.5229815,1,3.637222,1,010,2017-07-06,m,2019-09-26_18-20,cat,3,1,22,unrelated,5,baseline,avio,center
6.069115e+11,0.496994,0.524963,1,0.4942462,0.522134,1,3.552582,1,0.4997418,0.5277919,1,3.657303,1,010,2017-07-06,m,2019-09-26_18-20,cat,3,1,22,unrelated,5,baseline,avio,center
6.069115e+11,0.4960841,0.5227144,1,0.4914523,0.5205495,1,3.533463,1,0.5007159,0.5248792,1,3.647278,1,010,2017-07-06,m,2019-09-26_18-20,cat,3,1,22,unrelated,5,baseline,avio,center
6.069115e+11,0.4934589,0.5391263,1,0.490584,0.5254475,1,3.55275,1,0.4963338,0.5528051,1,3.73819,1,010,2017-07-06,m,2019-09-26_18-20,cat,3,1,22,unrelated,5,baseline,avio,center
6.069115e+11,0.4940142,0.5339515,1,0.4906181,0.5218846,1,3.52562,1,0.4974104,0.5460184,1,3.690979,1,010,2017-07-06,m,2019-09-26_18-20,cat,3,1,22,unrelated,5,baseline,avio,center
6.069115e+11,0.4935478,0.5306665,1,0.4894719,0.5184238,1,3.517883,1,0.4976236,0.5429093,1,3.669495,1,010,2017-07-06,m,2019-09-26_18-20,cat,3,1,22,unrelated,5,baseline,avio,center
6.069115e+11,0.4954098,0.5290331,1,0.4902473,0.5233613,1,3.537643,1,0.5005722,0.5347048,1,3.653397,1,010,2017-07-06,m,2019-09-26_18-20,cat,3,1,22,unrelated,5,baseline,avio,center
6.069115e+11,0.4931245,0.5265839,1,0.4893862,0.5170119,1,3.514023,1,0.4968629,0.5361559,1,3.65155,1,010,2017-07-06,m,2019-09-26_18-20,cat,3,1,22,unrelated,5,baseline,avio,center
6.069115e+11,0.4928063,0.5277296,1,0.487111,0.5249642,1,3.516281,1,0.4985015,0.5304951,1,3.620102,1,010,2017-07-06,m,2019-09-26_18-20,cat,3,1,22,unrelated,5,baseline,avio,center
6.069115e+11,0.4926254,0.5292082,1,0.4884042,0.5273015,1,3.51857,1,0.4968465,0.531115,1,3.620636,1,010,2017-07-06,m,2019-09-26_18-20,cat,3,1,22,unrelated,5,baseline,avio,center
6.069116e+11,0.4947558,0.5259901,1,0.4913835,0.5324311,1,3.539551,1,0.4981281,0.5195492,1,3.564102,1,010,2017-07-06,m,2019-09-26_18-20,cat,3,1,22,unrelated,5,baseline,avio,center
6.069116e+11,0.4927707,0.5211513,1,0.4892582,0.5198633,1,3.507675,1,0.4962833,0.5224393,1,3.588135,1,010,2017-07-06,m,2019-09-26_18-20,cat,3,1,22,unrelated,5,baseline,avio,center
6.069116e+11,0.495551,0.5162508,1,0.4939682,0.524699,1,3.509537,1,0.4971338,0.5078027,1,3.536636,1,010,2017-07-06,m,2019-09-26_18-20,cat,3,1,22,unrelated,5,baseline,avio,center
6.069116e+11,0.4964641,0.5185578,1,0.4914328,0.5221276,1,3.510513,1,0.5014954,0.5149879,1,3.539246,1,010,2017-07-06,m,2019-09-26_18-20,cat,3,1,22,unrelated,5,baseline,avio,center
